id,position,bare,accented,derived_from_word_id,rank,disabled,audio,usage_en,usage_de,number_value,type,level,created_at
8729,,мотаться,мота'ться,,8704,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_de5dfdc0c74933ffedc5928082b96c10.mp3,мотаться как бобик = to rush about like a headless chicken,,,verb,,2020-01-01 00:00:00
8773,,затопить,затопи'ть,,8748,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_e9f9da53f08d0f31a45d67805ed5055a.mp3,"шахты были затоплены ― the shafts were flooded \nзатопить корабль ― to sink/scuttle a ship\nзатопить печь  ―  fire up the stove, light the oven",что?,,verb,,2020-01-01 00:00:00
8814,,дикарь,дика'рь,,8789,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_2db28f79c269f0dbc3def7f2f269dcb0.mp3,"отдыхать дикарями - to rest like savages. (Imagine you're at the seaside and they're all laying on the beach, on their towels, guzzling lager, and eating crisp sandwiches, and you're sat in the cafe sipping on your posh latte, watching them all 'resting like savages'.)",,,noun,,2020-01-01 00:00:00
8828,,помотать,помота'ть,,8803,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_126b2ab6418bedf16a460320c57e0e2d.mp3,помота́ть голову--- shake one's head,,,verb,,2020-01-01 00:00:00
8850,,универмаг,универма'г,,8825,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d934b23ca6fd70b6cfd2979ced0c7b6b.mp3,Acronym of 'универса́льный магази́н'.,"Akronym für ""универса́льный магази́н"".",,noun,,2020-01-01 00:00:00
8870,,Владивосток,Владивосто'к,,8845,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_2fd08939f162afc8e93f007ba2de6f8c.mp3,city of Vladivostok in primorsky krai,,,noun,,2020-01-01 00:00:00
8916,,характеризоваться,характеризова'ться,,8891,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_0d704497b8dd7120010060247ac9533e.mp3,+ instrumental,,,verb,,2020-01-01 00:00:00
8965,,майя,ма'йя,,8940,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7949f5028251b46274d6c44d28dbe436.mp3,Please note that the 'Maya (people)' is a non-declinable loan word. That's why the gender is determined by the base word (in this case наро́д). Therefore майя is masculine according to the above definition! Sandy,,,noun,,2020-01-01 00:00:00
9079,,террористический,террористи'ческий,,9054,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d62dcc626dc144b7dcef95727c23e793.mp3,terrorist act,,,adjective,,2020-01-01 00:00:00
9104,,обменяться,обменя'ться,,9079,0,https://openrussian.org/audio-shtooka/обменяться.mp3,+instrumental,чем? с кем?,,verb,,2020-01-01 00:00:00
9148,,трибунал,трибуна'л,,9123,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_5456957f01c7bd3c7f92bcc8a3c5f6e9.mp3,The term tribunal in Russian is often associated military court. The term civil court is: суд по гражда́нским дела́м.,,,noun,,2020-01-01 00:00:00
9176,,забираться,забира'ться,,9151,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_3fe7e7d2bef19f4e9e3cb64306361a4c.mp3,где? куда?,,,verb,,2020-01-01 00:00:00
9319,,опаска,опа'ска,,9294,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_556cff7c892ae0781141b5a034d77790.mp3,"typically as ""с опаской"" - cautiously",,,noun,,2020-01-01 00:00:00
9363,,разнообразие,разнообра'зие,,9338,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_817a21c5247677dfd7c9ae21ec4856f4.mp3,Для разнообразия for a change,,,noun,,2020-01-01 00:00:00
9388,,винный,ви'нный,,9363,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ebb5b16c3fef08ed12ce871b78c86896.mp3,The meaning of винный in the sense of 'guilty' is obsolete today. It was replaced by виноватый as early as the 19th century because of the ambiguity (homonymy). Sandy,,,adjective,,2020-01-01 00:00:00
9543,,оторопеть,оторопе'ть,,9518,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d5a445106031f3ebe10b3bb9587a9e61.mp3,imperfective form: оторопевать,,,verb,,2020-01-01 00:00:00
9583,,гостеприимный,гостеприи'мный,,9558,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_1fec90e248eee79c3f5a8190470a609d.mp3,مضياف,,,adjective,,2020-01-01 00:00:00
9779,,обмениваться,обме'ниваться,,9754,0,https://openrussian.org/audio-shtooka/обмениваться.mp3,+instrumental,чем? с кем?,,verb,,2020-01-01 00:00:00
9834,,шторм,шторм,,9809,0,https://openrussian.org/audio-shtooka/шторм.mp3,especially used for storms at the sea,,,noun,A2,2020-01-01 00:00:00
9849,,выполняться,выполня'ться,,9824,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_770379aa277aab6b685b2560e52e21ea.mp3,+ instrumental,,,verb,,2020-01-01 00:00:00
9898,,огорчение,огорче'ние,,9873,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_2f73211383e7f3e0ca3e02fe8199557c.mp3,к моему огорчению to my chagrin,,,noun,,2020-01-01 00:00:00
9909,,обменять,обменя'ть,,9884,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_fbbe7fdbc18112f1eaf39842cf13fac7.mp3,обменять что на что,что? на что?,,verb,,2020-01-01 00:00:00
9912,,северокорейский,северокоре'йский,,9887,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_218aff0b658e12fe9c48692090e88787.mp3,nationality,,,adjective,,2020-01-01 00:00:00
9918,,сторожок,сторожо'к,,9893,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_48d7997d34ce39eada9c40138f442695.mp3,See ru.wiktionary.org/wiki/сторожок for more informations. Sandy,,,noun,,2020-01-01 00:00:00
10017,,сняться,сня'ться,,9992,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ee240f8f9c2fc1dd2ceacd4c30d40f28.mp3,.,,,verb,,2020-01-01 00:00:00
10029,,завклубом,завклу'бом,,10004,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_1343c596259c984d8f0bdd6509ba9a9d.mp3,"Declension type 0 according to the classification of A.A. Zaliznyak, i.e. it is not declinated.\nSandy",,,noun,,2020-01-01 00:00:00
10059,,заносить,заноси'ть,,10034,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_130197a9ee03a42041f3fda241274745.mp3,"Все метеоданные он заносит в специальный журнал - He enters all the weather data into a special log. \nНе надо заносить сюда эту грязь! - Don't bring that mud in here!",,,verb,,2020-01-01 00:00:00
10214,,голубеть,голубе'ть,,10189,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_683b4162391b7124dbc677dc589c9b9a.mp3,intransitive verb,,,verb,,2020-01-01 00:00:00
10229,,управляться,управля'ться,,10204,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_b822e5411ef8cdc68a318cf6892745e2.mp3,+ Instrumental с кем/чем,,,verb,,2020-01-01 00:00:00
10250,,восседать,восседа'ть,,10225,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_1c003746ebc6caaf17c884c991be979e.mp3,perfective form: воссе́сть,,,verb,,2020-01-01 00:00:00
10262,,пред,пред,,10237,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_59385021e8130e21d61af28d8b9695ea.mp3,Preposition,,,noun,,2020-01-01 00:00:00
10269,,властно,вла'стно,6510,10244,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_b7432c6317ce96aadcdcc7edb3ca5d31.mp3,rare,,,adverb,,2020-01-01 00:00:00
10308,,социал,социал,,10283,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_f0bb16cf023533a8b950903b90541bab.mp3,The abbreviation 'социал' is mainly used on the Internet for the German terms 'Sozialhilfe' or 'Sozialgeld'. Sandy,,,noun,,2020-01-01 00:00:00
10336,,расплываться,расплыва'ться,,10311,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_f6575e028b5831353e7655d39c52ae95.mp3,@ Translation: “run to fat” should be “ run too fat”.,,,verb,,2020-01-01 00:00:00
10437,,испытанный,испы'танный,,10412,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_75fd7f61be2ce6803130b7011c321fe2.mp3,i tried,,,adjective,,2020-01-01 00:00:00
10477,,вещмешок,вещмешо'к,,10452,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_536947ad8dd38d05eeee57cb5aaa51d9.mp3,Short form of вещевой мешок.,Kurzform von вещевой мешок.,,noun,,2020-01-01 00:00:00
10485,,одноклассник,однокла'ссник,,10460,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_3913eea1336129a0dae8db43a341f996.mp3,"secondary school classmate: одноклассник\ncollege classmate: однокурсник",,,noun,,2020-01-01 00:00:00
10601,,славиться,сла'виться,,10576,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_9bba749f7046d1ee5183b0b93cdf1d2e.mp3,+instrumental,чем?,,verb,,2020-01-01 00:00:00
10789,,подвергнуться,подве'ргнуться,,10764,0,https://openrussian.org/audio-shtooka/подвергнуться.mp3,+ dative,,,verb,,2020-01-01 00:00:00
10800,,терпеться,терпе'ться,,10775,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d2a8e9299bf02455bd09ee14b5b4d7c2.mp3,мне не терпится - I cannot wait,,,verb,,2020-01-01 00:00:00
10803,,утёс,утёс,,10778,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_3b12fb29c2b87b734a28085be7ee3170.mp3,"Утёс = скала\nОбрыв - место на скале. (Часть скалы. Часть утёса)",,,noun,,2020-01-01 00:00:00
10868,,внедрение,внедре'ние,,10843,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_13cb401989f7320743cf19940aecf309.mp3,+ genitive,,,noun,,2020-01-01 00:00:00
10967,,лисица,лиси'ца,,10942,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_8d6b015410215aeae1fbfd94012ecbf1.mp3,"The most common Russian word for fox is лисица, while лиса is a bit more poetic and лис specifically means the male.",,,noun,,2020-01-01 00:00:00
10979,,культурно,культу'рно,2739,10954,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_820d0ec06cc878608c9da95470c6d008.mp3,"Что ж, не хочу быть культурно бесчувственным. = Well I wouldn't want to be culturally insensitive.",,,adverb,,2020-01-01 00:00:00
11009,,надвинуть,надви'нуть,,10984,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_bcca90542905e90ce44d09edbb278e00.mp3,"Опоздавшие женщины рвались на сцену, со сцены текли счастливицы в бальных платьях, в пижамах с драконами, в строгих визитных костюмах, в шляпочках, надвинутых на одну бровь.",что? куда? на что?,,verb,,2020-01-01 00:00:00
11054,,бесспорно,бесспо'рно,12169,11029,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_37b16b01928c3d9f2d89892ecbc128c1.mp3,"Help to remember by breaking down the words:\nБес - Without\nСпор - Argument\nWithout argument / Indisputably! Certainly! No doubt!",,,adverb,,2020-01-01 00:00:00
11231,,налетать,налета'ть,,11206,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c7cfbb480bfdaf3d8ac60d89775186b1.mp3,if you use it in a perfective case => compound perfective,на кого? на что?,,verb,,2020-01-01 00:00:00
11312,,мимоходом,мимохо'дом,,11287,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_8539abde0a07b428fad875531ebc3d85.mp3,Он что-то сказал мне вчера мимоходом. - He said something to me the other day in passing.,,,other,,2020-01-01 00:00:00
11315,,штрих,штрих,,11290,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c814b07ba4c2815a18b46767cd8cf174.mp3,штрих-код : barcode,,,noun,,2020-01-01 00:00:00
11350,,салют,салю'т,,11325,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_60b4fa628fb59818088cbda1d519348c.mp3,"""Салют"" can be used in reference to the ""Салют"" space programme, conducted between 1971 and 1986.",,,noun,,2020-01-01 00:00:00
11358,,властвовать,вла'ствовать,,11333,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_daeb37ff8181b7f4911fdb94e8b515f2.mp3,used with instrumental над,над кем? над чем?,,verb,,2020-01-01 00:00:00
11399,,проникнуться,прони'кнуться,,11374,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_700a7b7da91cb5f5e3e47eb6fa798c7f.mp3,+instrumental,чем?,,verb,,2020-01-01 00:00:00
11425,,подставка,подста'вка,,11400,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_00cd961667651a77fdbc9cb839fbbeeb.mp3,"ставлю горячий кофе на подставку - I put my hot coffee on the stand (in this case, coaster)",,,noun,,2020-01-01 00:00:00
11529,,вырабатывать,выраба'тывать,,11504,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_9ea82d5fec5b95d3326c366e185bfd67.mp3,Детские сады вырабатывают у детей навыки совместного существования. Kindergartens develop the skills of coexistence in children,что?,,verb,,2020-01-01 00:00:00
11530,,прикидываться,прики'дываться,,11505,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_dbdda23b7a1aa3b746af524f80ccbee7.mp3,used with instrumental,,,verb,,2020-01-01 00:00:00
11563,,трусик,тру'сик,,11538,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_bb329e4ccaabfe89c436986ad47938fd.mp3,The Russian word 'кролик' comes from Polish and literally means 'маленький король' (little king). In the southern regions the rabbit is called 'трусик'. Sandy,,,noun,,2020-01-01 00:00:00
